id,year,count_pubs,cited_by,count_pubs_auth,cited_by_auth
https://openalex.org/A5070190670,2022,12,649,14,1079
https://openalex.org/A5070190670,2023,9,704,9,1204
https://openalex.org/A5070219629,2012,15,182,16,195
https://openalex.org/A5070219629,2013,10,139,11,154
https://openalex.org/A5070219629,2014,11,238,11,253
https://openalex.org/A5070219629,2015,6,222,6,247
https://openalex.org/A5070219629,2016,11,209,11,237
https://openalex.org/A5070219629,2017,6,211,6,251
https://openalex.org/A5070219629,2018,4,256,4,312
https://openalex.org/A5070219629,2019,8,308,8,385
https://openalex.org/A5070219629,2020,3,243,3,290
https://openalex.org/A5070219629,2021,9,365,9,435
https://openalex.org/A5070219629,2022,4,353,4,429
https://openalex.org/A5070219629,2023,7,358,7,448
https://openalex.org/A5070260526,2012,4,90,4,103
https://openalex.org/A5070260526,2013,4,112,4,130
https://openalex.org/A5070260526,2014,10,102,10,112
https://openalex.org/A5070260526,2015,15,106,15,121
https://openalex.org/A5070260526,2016,11,102,13,118
https://openalex.org/A5070260526,2017,14,117,14,150
https://openalex.org/A5070260526,2018,12,152,12,178
https://openalex.org/A5070260526,2019,10,170,10,198
https://openalex.org/A5070260526,2020,24,282,25,318
https://openalex.org/A5070260526,2021,19,342,19,367
https://openalex.org/A5070260526,2022,16,526,16,560
https://openalex.org/A5070260526,2023,24,590,24,618
https://openalex.org/A5070296717,2012,3,428,3,448
https://openalex.org/A5070296717,2013,16,492,16,516
https://openalex.org/A5070296717,2014,7,566,7,599
https://openalex.org/A5070296717,2015,9,553,9,578
https://openalex.org/A5070296717,2016,12,516,12,530
https://openalex.org/A5070296717,2017,12,520,13,538
https://openalex.org/A5070296717,2018,10,653,10,681
https://openalex.org/A5070296717,2019,6,509,6,526
https://openalex.org/A5070296717,2020,14,542,14,558
https://openalex.org/A5070296717,2021,6,681,6,706
https://openalex.org/A5070296717,2022,9,630,9,642
https://openalex.org/A5070296717,2023,5,619,5,627
https://openalex.org/A5070370330,2012,7,30,7,34
https://openalex.org/A5070370330,2013,8,43,8,49
https://openalex.org/A5070370330,2014,8,43,8,45
https://openalex.org/A5070370330,2015,10,68,11,76
https://openalex.org/A5070370330,2016,8,86,8,92
https://openalex.org/A5070370330,2017,13,109,13,111
https://openalex.org/A5070370330,2018,13,156,13,158
https://openalex.org/A5070370330,2019,13,166,13,169
https://openalex.org/A5070370330,2020,7,215,7,217
https://openalex.org/A5070370330,2021,11,306,11,314
https://openalex.org/A5070370330,2022,16,350,16,352
https://openalex.org/A5070370330,2023,13,332,13,336
https://openalex.org/A5070376944,2012,5,115,5,119
https://openalex.org/A5070376944,2013,6,138,6,140
https://openalex.org/A5070376944,2014,13,143,13,149
https://openalex.org/A5070376944,2015,13,196,13,198
https://openalex.org/A5070376944,2016,13,187,13,191
https://openalex.org/A5070376944,2017,6,191,6,198
https://openalex.org/A5070376944,2018,8,246,8,263
https://openalex.org/A5070376944,2019,11,297,11,320
https://openalex.org/A5070376944,2020,8,344,9,375
https://openalex.org/A5070376944,2021,8,441,8,470
https://openalex.org/A5070376944,2022,14,370,14,411
https://openalex.org/A5070376944,2023,9,449,9,539
https://openalex.org/A5070465089,2017,2,67,2,70
https://openalex.org/A5070465089,2021,1,21,1,21
https://openalex.org/A5070466589,2012,1,35,1,39
https://openalex.org/A5070466589,2013,1,26,1,35
https://openalex.org/A5070466589,2014,1,26,1,29
https://openalex.org/A5070466589,2017,1,17,1,20
https://openalex.org/A5070466589,2018,1,33,1,43
https://openalex.org/A5070466589,2019,1,15,1,16
https://openalex.org/A5070466589,2020,2,34,2,41
https://openalex.org/A5070466589,2021,3,41,3,44
https://openalex.org/A5070466589,2023,1,55,1,61
https://openalex.org/A5070554692,2012,25,208,31,238
https://openalex.org/A5070554692,2013,18,211,22,269
https://openalex.org/A5070554692,2014,11,181,12,227
https://openalex.org/A5070554692,2015,12,245,13,323
https://openalex.org/A5070554692,2016,7,214,9,313
https://openalex.org/A5070554692,2017,6,163,9,212
https://openalex.org/A5070554692,2018,3,210,5,281
https://openalex.org/A5070554692,2019,14,149,14,233
https://openalex.org/A5070554692,2020,11,332,11,516
https://openalex.org/A5070554692,2021,8,475,8,759
https://openalex.org/A5070554692,2022,6,621,6,1283
https://openalex.org/A5070554692,2023,5,570,5,1177
https://openalex.org/A5070568750,2012,12,317,12,319
https://openalex.org/A5070568750,2013,8,361,8,365
https://openalex.org/A5070568750,2014,10,330,10,337
https://openalex.org/A5070568750,2015,11,329,11,329
https://openalex.org/A5070568750,2016,20,324,20,327
https://openalex.org/A5070568750,2017,11,282,11,283
https://openalex.org/A5070568750,2018,19,340,19,340
https://openalex.org/A5070568750,2019,11,405,11,407
https://openalex.org/A5070568750,2020,19,458,19,459
https://openalex.org/A5070568750,2021,12,489,12,490
https://openalex.org/A5070568750,2022,4,509,4,510
https://openalex.org/A5070568750,2023,17,491,17,493
https://openalex.org/A5070591078,2012,8,118,8,207
https://openalex.org/A5070591078,2013,2,155,2,280
https://openalex.org/A5070591078,2014,7,176,7,314
https://openalex.org/A5070591078,2015,7,182,7,312
https://openalex.org/A5070591078,2016,10,182,10,333
https://openalex.org/A5070591078,2017,5,215,7,428
https://openalex.org/A5070591078,2018,2,215,2,424
https://openalex.org/A5070591078,2019,2,237,2,460
https://openalex.org/A5070591078,2020,4,281,4,567
https://openalex.org/A5070591078,2021,3,285,3,553
https://openalex.org/A5070591078,2022,2,277,2,591
https://openalex.org/A5070591078,2023,3,274,3,579
https://openalex.org/A5070681025,2012,7,191,7,559
https://openalex.org/A5070681025,2013,10,243,10,619
https://openalex.org/A5070681025,2014,9,309,10,819
https://openalex.org/A5070681025,2015,12,325,13,717
https://openalex.org/A5070681025,2016,11,367,11,764
https://openalex.org/A5070681025,2017,15,318,15,722
https://openalex.org/A5070681025,2018,14,415,14,831
https://openalex.org/A5070681025,2019,15,434,15,885
https://openalex.org/A5070681025,2020,24,498,24,1006
https://openalex.org/A5070681025,2021,22,476,22,902
https://openalex.org/A5070681025,2022,4,500,4,854
https://openalex.org/A5070681025,2023,14,505,14,911
https://openalex.org/A5070684680,2012,19,509,20,558
https://openalex.org/A5070684680,2013,8,457,8,508
https://openalex.org/A5070684680,2014,5,492,5,550
https://openalex.org/A5070684680,2015,6,393,6,449
https://openalex.org/A5070684680,2016,13,348,14,410
https://openalex.org/A5070684680,2017,4,313,4,356
https://openalex.org/A5070684680,2018,9,306,9,359
https://openalex.org/A5070684680,2019,30,378,30,443
https://openalex.org/A5070684680,2020,25,351,25,409
https://openalex.org/A5070684680,2021,35,456,36,549
https://openalex.org/A5070684680,2022,12,409,12,505
https://openalex.org/A5070684680,2023,26,405,26,478
https://openalex.org/A5070827623,2012,4,84,4,104
https://openalex.org/A5070827623,2013,3,100,3,118
https://openalex.org/A5070827623,2014,5,151,5,185
https://openalex.org/A5070827623,2015,11,133,11,168
https://openalex.org/A5070827623,2016,4,184,4,218
https://openalex.org/A5070827623,2017,11,230,11,277
https://openalex.org/A5070827623,2018,8,295,8,329
https://openalex.org/A5070827623,2019,5,282,5,323
https://openalex.org/A5070827623,2020,11,367,11,399
https://openalex.org/A5070827623,2021,14,431,14,467
https://openalex.org/A5070827623,2022,4,442,4,496
https://openalex.org/A5070827623,2023,5,502,5,528
https://openalex.org/A5071037258,2012,4,85,4,85
https://openalex.org/A5071037258,2013,3,98,3,98
https://openalex.org/A5071037258,2014,7,119,7,119
https://openalex.org/A5071037258,2015,3,95,3,95
https://openalex.org/A5071037258,2016,5,118,5,118
https://openalex.org/A5071037258,2017,4,122,4,122
https://openalex.org/A5071037258,2018,4,126,4,126
https://openalex.org/A5071037258,2019,6,160,6,160
https://openalex.org/A5071037258,2020,3,177,3,177
https://openalex.org/A5071037258,2021,7,185,7,185
https://openalex.org/A5071037258,2023,1,202,1,203
https://openalex.org/A5071070412,2012,4,7,4,7
https://openalex.org/A5071070412,2013,9,18,9,18
https://openalex.org/A5071070412,2014,7,25,7,25
https://openalex.org/A5071070412,2015,2,22,2,22
https://openalex.org/A5071070412,2016,7,25,7,26
https://openalex.org/A5071070412,2017,3,39,3,42
https://openalex.org/A5071070412,2018,22,60,22,60
https://openalex.org/A5071070412,2019,6,62,6,62
https://openalex.org/A5071070412,2020,3,43,3,43
https://openalex.org/A5071070412,2021,7,68,7,68
https://openalex.org/A5071070412,2022,3,59,3,63
https://openalex.org/A5071228449,2013,3,5,3,5
https://openalex.org/A5071357492,2012,18,521,18,707
https://openalex.org/A5071357492,2013,18,700,19,971
https://openalex.org/A5071357492,2014,16,746,16,1058
https://openalex.org/A5071357492,2015,16,848,17,1281
https://openalex.org/A5071357492,2016,16,803,16,1252
https://openalex.org/A5071357492,2017,13,1645,14,2269
https://openalex.org/A5071357492,2018,15,2478,21,3970
https://openalex.org/A5071357492,2019,28,2193,29,5061
https://openalex.org/A5071357492,2020,18,1982,20,5020
https://openalex.org/A5071357492,2021,22,2323,30,6229
https://openalex.org/A5071357492,2022,14,2315,18,6273
https://openalex.org/A5071357492,2023,20,2527,28,6316
https://openalex.org/A5071398590,2012,2,36,2,44
https://openalex.org/A5071398590,2013,7,55,7,62
https://openalex.org/A5071398590,2014,5,67,5,90
https://openalex.org/A5071398590,2015,3,80,3,118
https://openalex.org/A5071398590,2016,10,119,10,219
https://openalex.org/A5071398590,2017,10,194,10,526
https://openalex.org/A5071398590,2018,19,293,19,912
https://openalex.org/A5071398590,2019,19,440,19,1232
https://openalex.org/A5071398590,2020,21,745,21,1921
https://openalex.org/A5071398590,2021,11,893,11,2343
https://openalex.org/A5071398590,2022,20,1080,20,2777
https://openalex.org/A5071398590,2023,17,1167,17,2917
https://openalex.org/A5071400361,2012,6,4,6,8
https://openalex.org/A5071400361,2017,2,1,2,1
https://openalex.org/A5071400361,2019,1,9,1,9
https://openalex.org/A5071400361,2022,2,4,2,4
https://openalex.org/A5071414860,2012,2,1,2,1
https://openalex.org/A5071414860,2013,4,3,4,4
https://openalex.org/A5071414860,2015,3,3,3,3
https://openalex.org/A5071414860,2018,3,4,4,5
https://openalex.org/A5071414860,2019,5,14,5,14
https://openalex.org/A5071414860,2020,4,12,4,12
https://openalex.org/A5071414860,2021,3,2,3,2
https://openalex.org/A5071414860,2023,8,4,8,5
https://openalex.org/A5071471535,2012,8,144,8,173
https://openalex.org/A5071471535,2013,5,152,5,177
https://openalex.org/A5071471535,2014,6,151,7,174
https://openalex.org/A5071471535,2015,6,179,6,195
https://openalex.org/A5071471535,2016,14,156,14,174
https://openalex.org/A5071471535,2017,14,191,14,234
https://openalex.org/A5071471535,2018,10,228,10,278
https://openalex.org/A5071471535,2019,14,268,14,333
https://openalex.org/A5071471535,2020,9,316,9,404
https://openalex.org/A5071471535,2021,8,364,8,492
https://openalex.org/A5071471535,2022,11,310,11,425
https://openalex.org/A5071471535,2023,3,313,3,458
https://openalex.org/A5071552466,2012,2,32,2,32
https://openalex.org/A5071552466,2013,4,43,5,45
https://openalex.org/A5071552466,2014,1,58,1,67
https://openalex.org/A5071552466,2015,3,55,3,66
https://openalex.org/A5071552466,2016,1,54,1,59
https://openalex.org/A5071552466,2017,5,61,5,67
https://openalex.org/A5071552466,2018,4,42,4,47
https://openalex.org/A5071552466,2019,13,68,13,69
https://openalex.org/A5071552466,2020,3,117,3,118
https://openalex.org/A5071552466,2022,6,137,6,142
https://openalex.org/A5071552466,2023,5,108,4,112
https://openalex.org/A5071603113,2012,2,17,2,19
https://openalex.org/A5071603113,2013,4,16,4,17
https://openalex.org/A5071603113,2014,8,26,8,28
https://openalex.org/A5071603113,2015,2,26,2,29
https://openalex.org/A5071603113,2016,1,31,1,32
https://openalex.org/A5071603113,2017,1,25,1,26
https://openalex.org/A5071603113,2018,2,27,2,28
https://openalex.org/A5071603113,2019,4,31,4,32
https://openalex.org/A5071603113,2020,2,44,2,61
https://openalex.org/A5071603113,2021,1,48,1,48
https://openalex.org/A5071603113,2022,1,63,1,69
https://openalex.org/A5071603113,2023,3,50,3,54
https://openalex.org/A5071612894,2012,8,49,9,97
https://openalex.org/A5071612894,2013,11,74,12,151
https://openalex.org/A5071612894,2014,11,79,11,147
https://openalex.org/A5071612894,2015,7,73,7,132
https://openalex.org/A5071612894,2016,5,85,5,166
https://openalex.org/A5071612894,2017,1,87,1,159
https://openalex.org/A5071612894,2018,4,99,4,201
https://openalex.org/A5071612894,2019,4,92,4,166
https://openalex.org/A5071612894,2020,7,78,7,151
https://openalex.org/A5071612894,2021,3,75,3,133
https://openalex.org/A5071612894,2022,3,62,3,117
https://openalex.org/A5071612894,2023,5,66,5,125
https://openalex.org/A5071636683,2012,6,222,6,324
https://openalex.org/A5071636683,2013,10,305,10,415
https://openalex.org/A5071636683,2014,9,358,10,454
https://openalex.org/A5071636683,2015,7,398,7,486
https://openalex.org/A5071636683,2016,3,563,3,621
https://openalex.org/A5071636683,2017,4,632,4,691
https://openalex.org/A5071636683,2018,4,715,4,791
https://openalex.org/A5071636683,2019,9,714,9,832
https://openalex.org/A5071636683,2020,12,796,12,876
https://openalex.org/A5071636683,2021,6,896,6,968
https://openalex.org/A5071636683,2022,2,886,2,974
https://openalex.org/A5071636683,2023,1,812,1,872
https://openalex.org/A5071641814,2019,1,9,1,10
https://openalex.org/A5071646156,2012,16,87,16,127
https://openalex.org/A5071646156,2013,11,134,11,208
https://openalex.org/A5071646156,2014,19,172,19,249
https://openalex.org/A5071646156,2015,13,258,13,388
https://openalex.org/A5071646156,2016,24,303,31,419
https://openalex.org/A5071646156,2017,25,362,34,505
https://openalex.org/A5071646156,2018,31,503,40,719
https://openalex.org/A5071646156,2019,26,598,28,922
https://openalex.org/A5071646156,2020,22,698,28,1147
https://openalex.org/A5071646156,2021,15,709,15,1167
https://openalex.org/A5071646156,2022,16,747,16,1222
https://openalex.org/A5071646156,2023,23,768,23,1375
https://openalex.org/A5071685806,2012,11,322,14,379
https://openalex.org/A5071685806,2013,19,334,21,400
https://openalex.org/A5071685806,2014,14,305,19,375
https://openalex.org/A5071685806,2015,9,337,9,412
https://openalex.org/A5071685806,2016,8,303,9,383
https://openalex.org/A5071685806,2017,11,470,11,582
https://openalex.org/A5071685806,2018,4,323,4,402
https://openalex.org/A5071685806,2019,6,308,7,367
https://openalex.org/A5071685806,2020,20,434,20,511
https://openalex.org/A5071685806,2021,5,458,5,572
https://openalex.org/A5071685806,2022,2,353,2,415
https://openalex.org/A5071685806,2023,15,323,15,366
https://openalex.org/A5071729186,2012,10,601,10,616
https://openalex.org/A5071729186,2013,7,813,8,870
https://openalex.org/A5071729186,2014,13,972,13,1043
https://openalex.org/A5071729186,2015,7,1148,7,1291
https://openalex.org/A5071729186,2016,6,1242,7,1430
https://openalex.org/A5071729186,2017,4,1233,4,1445
https://openalex.org/A5071729186,2018,12,1417,12,1707
https://openalex.org/A5071729186,2019,7,1644,7,1986
https://openalex.org/A5071729186,2020,19,1708,19,2123
https://openalex.org/A5071729186,2021,5,1747,5,2204
https://openalex.org/A5071729186,2022,1,1756,1,2265
https://openalex.org/A5071729186,2023,9,1742,9,2320
https://openalex.org/A5071765275,2013,1,1,1,1
https://openalex.org/A5071765275,2015,1,1,1,1
https://openalex.org/A5071779818,2012,7,583,8,984
https://openalex.org/A5071779818,2013,7,512,7,856
https://openalex.org/A5071779818,2014,6,635,6,1091
https://openalex.org/A5071779818,2015,5,631,5,1091
https://openalex.org/A5071779818,2016,3,680,3,1187
https://openalex.org/A5071779818,2017,5,637,6,1155
https://openalex.org/A5071779818,2018,2,715,2,1297
https://openalex.org/A5071779818,2019,4,799,4,1473
https://openalex.org/A5071779818,2020,5,897,5,1689
https://openalex.org/A5071779818,2022,6,923,6,1803
https://openalex.org/A5071779818,2023,2,785,2,1570
https://openalex.org/A5071780259,2012,1,530,1,670
https://openalex.org/A5071780259,2013,2,614,3,797
https://openalex.org/A5071780259,2014,3,568,3,732
https://openalex.org/A5071780259,2015,1,558,1,728
https://openalex.org/A5071780259,2016,3,515,3,639
https://openalex.org/A5071780259,2018,1,557,1,724
https://openalex.org/A5071780259,2022,10,497,10,645
https://openalex.org/A5071780259,2023,3,457,3,612
https://openalex.org/A5071855153,2012,10,108,10,129
https://openalex.org/A5071855153,2013,2,113,2,147
https://openalex.org/A5071855153,2014,16,156,16,202
https://openalex.org/A5071855153,2015,6,131,6,171
https://openalex.org/A5071855153,2016,6,117,6,146
https://openalex.org/A5071855153,2017,10,125,10,169
https://openalex.org/A5071855153,2018,11,120,11,152
https://openalex.org/A5071855153,2019,5,158,5,204
https://openalex.org/A5071855153,2020,18,145,20,187
https://openalex.org/A5071855153,2021,5,144,5,180
https://openalex.org/A5071855153,2022,2,96,3,118
https://openalex.org/A5071855153,2023,4,135,4,163
https://openalex.org/A5071888709,2012,4,9,4,11
https://openalex.org/A5071888709,2013,7,12,7,14
https://openalex.org/A5071888709,2014,6,19,6,21
https://openalex.org/A5071888709,2015,4,35,4,39
https://openalex.org/A5071888709,2016,3,64,3,68
https://openalex.org/A5071888709,2017,4,43,4,45
https://openalex.org/A5071888709,2018,6,71,6,71
https://openalex.org/A5071888709,2019,7,101,7,109
https://openalex.org/A5071888709,2020,8,96,9,111
https://openalex.org/A5071888709,2021,3,95,3,116
https://openalex.org/A5071888709,2022,4,116,4,133
https://openalex.org/A5071888709,2023,2,143,2,174
https://openalex.org/A5071923420,2012,15,29,15,29
https://openalex.org/A5071923420,2013,18,59,25,61
https://openalex.org/A5071923420,2014,4,48,5,48
https://openalex.org/A5071923420,2015,5,52,6,52
https://openalex.org/A5071923420,2016,13,81,13,82
https://openalex.org/A5071923420,2017,2,86,2,90
https://openalex.org/A5071923420,2018,14,149,17,152
https://openalex.org/A5071923420,2019,6,108,6,111
https://openalex.org/A5071923420,2020,8,141,8,150
https://openalex.org/A5071923420,2021,6,126,6,126
https://openalex.org/A5071923420,2022,9,158,9,158
https://openalex.org/A5071923420,2023,4,112,4,112
https://openalex.org/A5072004949,2012,17,456,17,813
https://openalex.org/A5072004949,2013,19,623,19,1119
https://openalex.org/A5072004949,2014,18,686,20,1265
https://openalex.org/A5072004949,2015,24,734,24,1416
https://openalex.org/A5072004949,2016,27,747,27,1457
https://openalex.org/A5072004949,2017,25,664,26,1350
https://openalex.org/A5072004949,2018,30,850,30,1773
https://openalex.org/A5072004949,2019,28,944,29,2013
https://openalex.org/A5072004949,2020,29,1137,30,2513
https://openalex.org/A5072004949,2021,26,1194,26,2695
https://openalex.org/A5072004949,2022,30,1119,30,2617
https://openalex.org/A5072004949,2023,23,1188,23,2762
https://openalex.org/A5072084304,2012,23,1014,24,1367
https://openalex.org/A5072084304,2013,22,1147,22,1675
https://openalex.org/A5072084304,2014,17,1348,18,2020
https://openalex.org/A5072084304,2015,31,1575,31,2425
https://openalex.org/A5072084304,2016,25,1778,27,2800
https://openalex.org/A5072084304,2017,19,1897,19,3157
https://openalex.org/A5072084304,2018,14,2143,14,3602
https://openalex.org/A5072084304,2019,44,2474,44,4461
https://openalex.org/A5072084304,2020,28,4024,28,7440
https://openalex.org/A5072084304,2021,29,4859,29,9109
https://openalex.org/A5072084304,2022,34,4629,34,8968
https://openalex.org/A5072084304,2023,33,4245,33,8194
https://openalex.org/A5072096663,2012,3,104,3,110
https://openalex.org/A5072096663,2013,5,95,5,95
https://openalex.org/A5072096663,2014,12,90,13,90
https://openalex.org/A5072096663,2015,10,122,12,127
https://openalex.org/A5072096663,2016,7,129,9,136
https://openalex.org/A5072096663,2017,1,135,1,145
https://openalex.org/A5072096663,2018,2,179,2,191
https://openalex.org/A5072096663,2019,2,156,2,159
https://openalex.org/A5072096663,2020,2,189,3,200
https://openalex.org/A5072096663,2021,2,195,2,206
https://openalex.org/A5072096663,2022,2,149,2,158
https://openalex.org/A5072096663,2023,5,181,5,207
https://openalex.org/A5072197078,2012,4,218,4,274
https://openalex.org/A5072197078,2013,4,243,4,333
https://openalex.org/A5072197078,2014,8,267,8,366
https://openalex.org/A5072197078,2015,9,317,9,451
https://openalex.org/A5072197078,2016,12,364,12,536
https://openalex.org/A5072197078,2017,11,401,11,638
https://openalex.org/A5072197078,2018,14,467,14,763
https://openalex.org/A5072197078,2019,6,429,6,756
https://openalex.org/A5072197078,2020,8,497,8,870
https://openalex.org/A5072197078,2021,10,568,10,982
https://openalex.org/A5072197078,2022,9,577,9,974
https://openalex.org/A5072197078,2023,17,626,17,1102
https://openalex.org/A5072222318,2012,1,25,1,25
https://openalex.org/A5072222318,2013,1,39,1,39
https://openalex.org/A5072222318,2014,3,34,3,34
https://openalex.org/A5072222318,2016,1,29,1,29
https://openalex.org/A5072222318,2017,2,21,3,21
https://openalex.org/A5072222318,2019,2,31,2,31
https://openalex.org/A5072237066,2012,11,230,11,243
https://openalex.org/A5072237066,2013,5,282,5,297
https://openalex.org/A5072237066,2014,13,308,13,333
https://openalex.org/A5072237066,2015,7,311,7,369
https://openalex.org/A5072237066,2016,12,376,12,494
https://openalex.org/A5072237066,2017,10,388,10,560
https://openalex.org/A5072237066,2018,11,495,11,738
https://openalex.org/A5072237066,2019,6,565,6,818
https://openalex.org/A5072237066,2020,10,598,10,817
https://openalex.org/A5072237066,2021,22,670,22,852
https://openalex.org/A5072237066,2022,15,660,15,827
https://openalex.org/A5072237066,2023,17,685,17,823
https://openalex.org/A5072317673,2012,12,125,12,176
https://openalex.org/A5072317673,2013,11,127,11,189
https://openalex.org/A5072317673,2014,14,191,14,303
https://openalex.org/A5072317673,2015,17,272,17,494
https://openalex.org/A5072317673,2016,19,255,19,446
https://openalex.org/A5072317673,2017,24,394,24,714
https://openalex.org/A5072317673,2018,17,413,18,787
https://openalex.org/A5072317673,2019,23,499,24,985
https://openalex.org/A5072317673,2020,23,596,23,1175
https://openalex.org/A5072317673,2021,29,640,29,1275
https://openalex.org/A5072317673,2022,17,710,17,1481
https://openalex.org/A5072317673,2023,20,813,20,1612
https://openalex.org/A5072327108,2012,4,2,4,1
https://openalex.org/A5072327108,2015,5,1,5,1
https://openalex.org/A5072327108,2016,3,3,3,3
https://openalex.org/A5072327108,2017,7,1,7,1
https://openalex.org/A5072327108,2018,3,2,4,2
https://openalex.org/A5072327108,2020,1,1,1,1
https://openalex.org/A5072327108,2021,3,2,3,2
https://openalex.org/A5072450525,2012,3,297,3,307
https://openalex.org/A5072450525,2013,8,375,8,379
https://openalex.org/A5072450525,2014,4,381,4,385
https://openalex.org/A5072450525,2015,5,449,5,454
https://openalex.org/A5072450525,2016,6,422,6,426
https://openalex.org/A5072450525,2017,3,475,3,483
https://openalex.org/A5072450525,2019,1,539,1,547
https://openalex.org/A5072450525,2020,2,591,2,601
https://openalex.org/A5072450525,2021,3,680,3,703
https://openalex.org/A5072450525,2022,6,584,4,613
https://openalex.org/A5072450525,2023,3,612,2,686
https://openalex.org/A5072492580,2012,2,29,2,34
https://openalex.org/A5072492580,2014,2,25,2,26
https://openalex.org/A5072492580,2015,1,28,1,32
https://openalex.org/A5072492580,2016,5,34,5,38
https://openalex.org/A5072492580,2017,6,19,6,20
https://openalex.org/A5072492580,2018,5,28,5,36
https://openalex.org/A5072492580,2019,4,28,4,35
https://openalex.org/A5072492580,2020,5,36,5,43
https://openalex.org/A5072492580,2021,8,31,8,52
https://openalex.org/A5072492580,2022,1,42,1,61
https://openalex.org/A5072492580,2023,22,28,22,50
https://openalex.org/A5072578259,2012,6,153,7,153
https://openalex.org/A5072578259,2013,12,165,12,165
https://openalex.org/A5072578259,2014,11,161,11,161
https://openalex.org/A5072578259,2015,10,148,10,148
https://openalex.org/A5072578259,2016,2,202,2,199
https://openalex.org/A5072578259,2017,1,176,1,172
https://openalex.org/A5072578259,2018,2,181,2,181
https://openalex.org/A5072578259,2019,2,148,2,147
https://openalex.org/A5072578259,2020,3,158,3,156
https://openalex.org/A5072578259,2021,1,199,1,199
https://openalex.org/A5072578259,2022,1,179,1,177
https://openalex.org/A5072619716,2017,4,41,4,51
https://openalex.org/A5072619716,2019,1,57,1,63
https://openalex.org/A5072619716,2020,2,37,2,44
https://openalex.org/A5072619716,2021,3,55,3,63
https://openalex.org/A5072619716,2022,5,74,5,85
https://openalex.org/A5072619716,2023,1,81,1,100
https://openalex.org/A5072719885,2014,1,4,1,4
https://openalex.org/A5072719885,2022,1,1,1,1
https://openalex.org/A5072858522,2012,11,404,11,640
https://openalex.org/A5072858522,2013,12,482,13,815
https://openalex.org/A5072858522,2014,16,509,16,901
https://openalex.org/A5072858522,2015,7,482,8,765
https://openalex.org/A5072858522,2016,12,515,12,807
https://openalex.org/A5072858522,2017,9,540,9,878
https://openalex.org/A5072858522,2018,3,579,3,881
https://openalex.org/A5072858522,2019,9,609,9,1017
https://openalex.org/A5072858522,2020,18,796,18,1527
https://openalex.org/A5072858522,2021,8,832,8,1458
https://openalex.org/A5072858522,2022,8,857,8,1462
https://openalex.org/A5072858522,2023,3,801,3,1391
https://openalex.org/A5072908954,2012,11,202,11,223
https://openalex.org/A5072908954,2013,9,186,9,193
https://openalex.org/A5072908954,2014,15,348,15,355
https://openalex.org/A5072908954,2015,5,361,5,379
https://openalex.org/A5072908954,2016,4,326,4,338
https://openalex.org/A5072908954,2017,2,261,2,272
https://openalex.org/A5072908954,2018,4,295,10,381
https://openalex.org/A5072908954,2019,7,397,10,482
https://openalex.org/A5072908954,2020,2,363,4,442
https://openalex.org/A5072908954,2021,5,465,5,602
https://openalex.org/A5072908954,2022,6,416,7,566
https://openalex.org/A5072908954,2023,11,428,12,593
https://openalex.org/A5072967152,2012,3,2,3,2
https://openalex.org/A5072967152,2013,5,2,6,2
https://openalex.org/A5072967152,2014,4,1,4,1
https://openalex.org/A5072967152,2015,2,4,3,4
https://openalex.org/A5072967152,2016,5,1,5,1
https://openalex.org/A5072967152,2017,2,6,2,6
https://openalex.org/A5072967152,2020,5,4,5,4
https://openalex.org/A5072967152,2023,3,4,3,4
https://openalex.org/A5072986345,2012,5,146,5,281
https://openalex.org/A5072986345,2013,4,134,4,258
https://openalex.org/A5072986345,2014,4,170,5,325
https://openalex.org/A5072986345,2015,7,153,7,312
https://openalex.org/A5072986345,2016,7,163,7,297
https://openalex.org/A5072986345,2017,39,241,39,456
https://openalex.org/A5072986345,2018,37,355,37,692
https://openalex.org/A5072986345,2019,47,614,49,1083
https://openalex.org/A5072986345,2020,36,968,36,1738
https://openalex.org/A5072986345,2021,40,1200,40,2095
https://openalex.org/A5072986345,2022,11,1473,11,2642
https://openalex.org/A5072986345,2023,23,1429,24,2531
https://openalex.org/A5073185907,2012,6,319,6,588
https://openalex.org/A5073185907,2013,11,363,11,832
https://openalex.org/A5073185907,2014,18,413,18,935
https://openalex.org/A5073185907,2015,19,415,19,936
https://openalex.org/A5073185907,2016,18,503,18,1051
https://openalex.org/A5073185907,2017,15,492,18,1016
https://openalex.org/A5073185907,2018,33,581,33,1226
https://openalex.org/A5073185907,2019,30,629,30,1495
https://openalex.org/A5073185907,2020,32,790,32,1856
https://openalex.org/A5073185907,2021,33,941,33,2073
https://openalex.org/A5073185907,2022,26,1030,26,2209
https://openalex.org/A5073185907,2023,32,1049,32,2428
https://openalex.org/A5073201210,2023,1,1,1,1
https://openalex.org/A5073247992,2012,2,64,2,64
https://openalex.org/A5073247992,2013,4,90,5,90
https://openalex.org/A5073247992,2014,3,72,3,72
https://openalex.org/A5073247992,2015,12,75,13,75
https://openalex.org/A5073247992,2016,11,98,11,98
https://openalex.org/A5073247992,2017,9,68,9,72
https://openalex.org/A5073247992,2018,12,73,12,80
https://openalex.org/A5073247992,2019,5,86,5,107
https://openalex.org/A5073247992,2020,13,81,13,103
https://openalex.org/A5073247992,2021,10,83,10,110
https://openalex.org/A5073247992,2022,4,102,4,136
https://openalex.org/A5073247992,2023,3,54,3,76
https://openalex.org/A5073406033,2012,7,49,7,55
