id,works_count,cited_by_count
https://openalex.org/A5070497387,101,1689
https://openalex.org/A5064736226,92,4990
https://openalex.org/A5079176157,86,2355
https://openalex.org/A5042560952,79,25
https://openalex.org/A5046496342,78,148
https://openalex.org/A5084986283,78,478
https://openalex.org/A5041278855,61,3088
https://openalex.org/A5060363989,58,624
https://openalex.org/A5061852815,42,916
https://openalex.org/A5039821911,33,617
https://openalex.org/A5004261570,27,353
https://openalex.org/A5046391341,22,782
https://openalex.org/A5087034011,21,150
https://openalex.org/A5018210855,1,0
https://openalex.org/A5025740124,907,21272
https://openalex.org/A5088265338,449,21123
https://openalex.org/A5008601270,365,19409
https://openalex.org/A5007123733,346,19322
https://openalex.org/A5087052374,322,58867
https://openalex.org/A5041918714,280,13006
https://openalex.org/A5073844637,244,1866
https://openalex.org/A5079806109,225,9831
https://openalex.org/A5017007651,216,6573
https://openalex.org/A5053287697,186,3606
https://openalex.org/A5057326139,176,170
https://openalex.org/A5078850614,151,4008
https://openalex.org/A5021570390,149,1569
https://openalex.org/A5056320340,144,365
https://openalex.org/A5004157753,140,2967
https://openalex.org/A5040848501,140,3296
https://openalex.org/A5002723641,137,870
https://openalex.org/A5054194571,124,2258
https://openalex.org/A5018087374,121,3508
https://openalex.org/A5026175127,120,301
https://openalex.org/A5010238413,118,1620
https://openalex.org/A5019999343,114,1622
https://openalex.org/A5044208098,110,89
https://openalex.org/A5079323137,105,2372
https://openalex.org/A5036025037,99,3800
https://openalex.org/A5043699827,97,3460
https://openalex.org/A5083604090,96,676
https://openalex.org/A5034272595,93,3482
https://openalex.org/A5064473378,80,2033
https://openalex.org/A5007311987,77,3247
https://openalex.org/A5006919784,76,1497
https://openalex.org/A5040008787,74,1387
https://openalex.org/A5041878881,69,354
https://openalex.org/A5066249316,68,1982
https://openalex.org/A5027470528,67,897
https://openalex.org/A5053427654,57,1764
https://openalex.org/A5079178782,55,1698
https://openalex.org/A5017380732,48,513
https://openalex.org/A5006783482,45,64
https://openalex.org/A5051525862,45,1639
https://openalex.org/A5002675378,42,1091
https://openalex.org/A5011238702,42,52
https://openalex.org/A5091069601,26,201
https://openalex.org/A5055964584,23,33
https://openalex.org/A5080084000,20,50
https://openalex.org/A5055453239,17,18
https://openalex.org/A5051320044,10,97
https://openalex.org/A5021486288,7,175
https://openalex.org/A5067530267,7,65
https://openalex.org/A5049998788,1,0
https://openalex.org/A5071356523,550,20134
https://openalex.org/A5085639552,442,5499
https://openalex.org/A5049108308,396,7574
https://openalex.org/A5026818785,382,16945
https://openalex.org/A5040685692,309,9997
https://openalex.org/A5055498591,306,7395
https://openalex.org/A5012762691,286,4735
https://openalex.org/A5081682965,268,6833
https://openalex.org/A5015863270,227,27518
https://openalex.org/A5050489450,222,4564
https://openalex.org/A5020947068,209,2758
https://openalex.org/A5078211596,198,6586
https://openalex.org/A5024408237,189,4826
https://openalex.org/A5014973359,184,8874
https://openalex.org/A5024966176,181,10492
https://openalex.org/A5069810478,178,18375
https://openalex.org/A5062768733,169,4749
https://openalex.org/A5071398590,167,5898
https://openalex.org/A5036699530,160,2995
https://openalex.org/A5062526316,160,37219
https://openalex.org/A5002973087,158,4792
https://openalex.org/A5041673964,156,3913
https://openalex.org/A5059853934,156,2843
https://openalex.org/A5063727275,148,3217
https://openalex.org/A5070370330,147,2107
https://openalex.org/A5072399254,144,2702
https://openalex.org/A5087672338,143,2492
https://openalex.org/A5005247877,140,3298
https://openalex.org/A5075055397,137,1983
https://openalex.org/A5000578563,135,3166
https://openalex.org/A5045882080,135,1317
https://openalex.org/A5034813569,125,2862
https://openalex.org/A5000763047,122,3202
https://openalex.org/A5079601883,120,3183
https://openalex.org/A5029059179,119,638
https://openalex.org/A5061284684,117,3257
https://openalex.org/A5029403518,110,3411
https://openalex.org/A5018254962,102,865
https://openalex.org/A5074924019,99,29
https://openalex.org/A5001006551,89,164
https://openalex.org/A5052229575,74,4013
https://openalex.org/A5086274042,68,3647
https://openalex.org/A5003551331,67,1220
https://openalex.org/A5061690694,64,447
https://openalex.org/A5040488209,59,2138
https://openalex.org/A5036426144,57,39
https://openalex.org/A5062041841,57,825
https://openalex.org/A5026968059,47,2870
https://openalex.org/A5079891380,32,161
https://openalex.org/A5072017566,19,0
https://openalex.org/A5086553529,482,46
https://openalex.org/A5050274729,401,305
https://openalex.org/A5054843956,394,18583
https://openalex.org/A5005979958,369,6953
https://openalex.org/A5037988056,267,5144
https://openalex.org/A5040292432,265,22091
https://openalex.org/A5043639714,209,7725
https://openalex.org/A5036450044,205,1706
https://openalex.org/A5021701198,196,4951
https://openalex.org/A5077012983,173,3061
https://openalex.org/A5021947048,154,0
https://openalex.org/A5016359089,142,3282
https://openalex.org/A5075007673,134,2982
https://openalex.org/A5076366058,126,206
https://openalex.org/A5009397665,115,749
https://openalex.org/A5004816549,98,78
https://openalex.org/A5021490322,89,5447
https://openalex.org/A5009724388,78,94
https://openalex.org/A5061752167,66,690
https://openalex.org/A5015981100,49,1226
https://openalex.org/A5006154429,47,290
https://openalex.org/A5034956867,12,489
https://openalex.org/A5065040600,10,115
https://openalex.org/A5070910528,7,19
https://openalex.org/A5055838641,5,0
https://openalex.org/A5040238554,4,1
https://openalex.org/A5009932600,2,0
https://openalex.org/A5015246740,2,2
https://openalex.org/A5016522407,2,0
https://openalex.org/A5032592225,2,0
https://openalex.org/A5059218717,2,0
https://openalex.org/A5063417254,2,0
https://openalex.org/A5083125903,2,12
https://openalex.org/A5085297026,2,0
https://openalex.org/A5089690346,2,0
https://openalex.org/A5000252837,1,0
https://openalex.org/A5008484496,1,0
https://openalex.org/A5012319426,1,0
https://openalex.org/A5017392592,1,0
https://openalex.org/A5025920820,1,0
https://openalex.org/A5034150526,1,0
https://openalex.org/A5042236733,1,0
https://openalex.org/A5049877267,1,2
https://openalex.org/A5055412625,1,0
https://openalex.org/A5056319293,1,0
https://openalex.org/A5058609971,1,0
https://openalex.org/A5060372980,1,0
https://openalex.org/A5075749669,1,0
https://openalex.org/A5079611844,1,0
https://openalex.org/A5086032409,1,0
https://openalex.org/A5045266666,370,16769
https://openalex.org/A5012105051,321,10629
https://openalex.org/A5040056296,292,10127
https://openalex.org/A5090153093,288,29
https://openalex.org/A5065913689,286,2974
https://openalex.org/A5025601845,259,4420
https://openalex.org/A5060443281,257,5412
https://openalex.org/A5069538161,228,15493
https://openalex.org/A5048263863,224,4487
https://openalex.org/A5084387780,224,344
https://openalex.org/A5080775705,217,36
https://openalex.org/A5018469772,215,5262
https://openalex.org/A5086770219,203,6772
https://openalex.org/A5025169243,155,207
https://openalex.org/A5073657473,147,938
https://openalex.org/A5070465089,126,2788
https://openalex.org/A5072088652,122,22
https://openalex.org/A5075987293,122,403
https://openalex.org/A5011115915,117,1501
https://openalex.org/A5078282065,114,119
https://openalex.org/A5017784582,106,1177
https://openalex.org/A5024091071,98,1587
https://openalex.org/A5073325794,80,571
https://openalex.org/A5071606074,79,44
https://openalex.org/A5000194965,78,211
https://openalex.org/A5081283340,66,467
https://openalex.org/A5054440078,51,121
https://openalex.org/A5026185880,50,180
https://openalex.org/A5071228449,48,30
https://openalex.org/A5055410452,43,155
https://openalex.org/A5077956508,36,278
https://openalex.org/A5087430268,36,173
https://openalex.org/A5039548947,34,16
https://openalex.org/A5010681985,31,205
https://openalex.org/A5020738042,26,606
https://openalex.org/A5047931028,25,587
https://openalex.org/A5069353864,23,193
https://openalex.org/A5087846086,15,16
https://openalex.org/A5071099418,10,1
https://openalex.org/A5025780857,8,1
https://openalex.org/A5007607398,7,254
https://openalex.org/A5014708181,6,0
https://openalex.org/A5011383148,3,2
https://openalex.org/A5051717704,3,122
https://openalex.org/A5079652421,3,0
https://openalex.org/A5081198653,3,0
https://openalex.org/A5062269762,2,0
https://openalex.org/A5087328347,2,1
https://openalex.org/A5092777302,2,0
https://openalex.org/A5034276384,1,2
https://openalex.org/A5057575926,313,6197
https://openalex.org/A5068418121,302,4212
https://openalex.org/A5086428184,286,9167
https://openalex.org/A5067799928,284,17886
https://openalex.org/A5000138476,151,3211
https://openalex.org/A5033706754,142,4676
https://openalex.org/A5066722833,137,346
https://openalex.org/A5051290624,135,2156
https://openalex.org/A5041028503,134,4806
https://openalex.org/A5018273844,127,4236
https://openalex.org/A5072308233,126,865
https://openalex.org/A5072483965,114,4374
https://openalex.org/A5001350128,103,2007
https://openalex.org/A5001376916,99,1705
https://openalex.org/A5003947660,98,606
https://openalex.org/A5004747806,98,1678
https://openalex.org/A5017328551,77,848
https://openalex.org/A5039639293,70,0
https://openalex.org/A5021671432,62,444
https://openalex.org/A5022179189,59,3297
https://openalex.org/A5027175464,59,1126
https://openalex.org/A5055961340,33,408
https://openalex.org/A5086832181,32,280
https://openalex.org/A5080468068,30,7
https://openalex.org/A5037517381,28,335
https://openalex.org/A5069627994,24,160
https://openalex.org/A5082772352,21,4
https://openalex.org/A5066867876,17,14
https://openalex.org/A5067452920,16,15
https://openalex.org/A5036337269,13,5
https://openalex.org/A5056410309,11,260
https://openalex.org/A5028362919,10,75
https://openalex.org/A5033357769,7,0
https://openalex.org/A5063953009,7,12
https://openalex.org/A5067466840,7,72
https://openalex.org/A5014665848,5,1
https://openalex.org/A5016853521,5,487
https://openalex.org/A5001190667,4,0
https://openalex.org/A5048702900,3,1
https://openalex.org/A5028567079,2,7
https://openalex.org/A5044675914,2,0
https://openalex.org/A5054286911,2,0
https://openalex.org/A5076304478,2,0
https://openalex.org/A5089693562,2,0
https://openalex.org/A5004192863,1,2
https://openalex.org/A5024119824,1,4
https://openalex.org/A5053761270,1,0
https://openalex.org/A5058011871,1,0
https://openalex.org/A5080465379,1,1
https://openalex.org/A5085594158,1,0
https://openalex.org/A5042345331,4,1
https://openalex.org/A5060471607,3,0
https://openalex.org/A5065685200,3,0
https://openalex.org/A5077264888,3,0
https://openalex.org/A5020999864,2,0
https://openalex.org/A5000254894,1,0
https://openalex.org/A5003244659,1,0
https://openalex.org/A5007983218,1,0
https://openalex.org/A5008279696,1,0
https://openalex.org/A5008539282,1,0
https://openalex.org/A5009715177,1,0
https://openalex.org/A5010963416,1,0
https://openalex.org/A5013875954,1,0
https://openalex.org/A5014198291,1,0
https://openalex.org/A5014994471,1,0
https://openalex.org/A5017200729,1,0
https://openalex.org/A5017434158,1,0
https://openalex.org/A5017914165,1,0
https://openalex.org/A5021188810,1,0
https://openalex.org/A5021240278,1,0
https://openalex.org/A5023179361,1,0
https://openalex.org/A5024045859,1,0
https://openalex.org/A5025877679,1,0
https://openalex.org/A5027046566,1,0
https://openalex.org/A5030769251,1,0
https://openalex.org/A5031564209,1,0
https://openalex.org/A5047638106,1,0
https://openalex.org/A5047707812,1,0
https://openalex.org/A5048903521,1,0
https://openalex.org/A5051146141,1,0
https://openalex.org/A5052882636,1,0
https://openalex.org/A5056696940,1,0
https://openalex.org/A5057749326,1,0
https://openalex.org/A5057803159,1,0
https://openalex.org/A5059111598,1,0
https://openalex.org/A5060029929,1,0
https://openalex.org/A5060934368,1,0
https://openalex.org/A5062117833,1,0
https://openalex.org/A5067635611,1,0
https://openalex.org/A5068253767,1,0
https://openalex.org/A5068462607,1,0
https://openalex.org/A5072161469,1,0
https://openalex.org/A5077039409,1,0
https://openalex.org/A5077814874,1,0
https://openalex.org/A5080790524,1,0
https://openalex.org/A5082794361,1,0
https://openalex.org/A5084988707,1,0
https://openalex.org/A5086107565,1,0
https://openalex.org/A5088434995,1,0
https://openalex.org/A5089744129,1,0
https://openalex.org/A5065718355,317,5339
https://openalex.org/A5082683314,161,1221
https://openalex.org/A5086924665,53,1102
https://openalex.org/A5080284408,48,190
https://openalex.org/A5002187524,46,209
https://openalex.org/A5058293083,20,19
https://openalex.org/A5030741207,13,11
https://openalex.org/A5011429973,11,0
https://openalex.org/A5052801751,11,70
https://openalex.org/A5090192923,11,30
https://openalex.org/A5068588021,5,1
https://openalex.org/A5020461091,4,21
https://openalex.org/A5029260304,3,1
https://openalex.org/A5027283406,2,1
https://openalex.org/A5048557867,2,9
https://openalex.org/A5054204633,2,0
https://openalex.org/A5069397428,2,2
https://openalex.org/A5080178098,2,0
https://openalex.org/A5004496566,1,0
https://openalex.org/A5006276576,1,0
https://openalex.org/A5006832421,1,1
https://openalex.org/A5008157592,1,0
https://openalex.org/A5009705288,1,0
https://openalex.org/A5016377265,1,0
https://openalex.org/A5018463117,1,2
https://openalex.org/A5019192431,1,0
https://openalex.org/A5020919697,1,0
https://openalex.org/A5028535617,1,0
https://openalex.org/A5035695861,1,3
https://openalex.org/A5041928341,1,1
https://openalex.org/A5044195945,1,0
https://openalex.org/A5044666139,1,1
https://openalex.org/A5044774925,1,0
https://openalex.org/A5045308784,1,1
https://openalex.org/A5047371974,1,0
https://openalex.org/A5047495640,1,0
https://openalex.org/A5048162942,1,0
https://openalex.org/A5050843757,1,0
https://openalex.org/A5053700969,1,0
https://openalex.org/A5058670835,1,0
https://openalex.org/A5063218527,1,0
https://openalex.org/A5063836874,1,3
https://openalex.org/A5067275521,1,0
https://openalex.org/A5072562540,1,0
https://openalex.org/A5073795324,1,0
https://openalex.org/A5077573598,1,0
https://openalex.org/A5084400206,1,0
https://openalex.org/A5085366361,1,1
https://openalex.org/A5088624337,1,0
https://openalex.org/A5089974496,1,0
https://openalex.org/A5083387295,265,17878
https://openalex.org/A5064823950,123,191
https://openalex.org/A5089507580,120,201
https://openalex.org/A5059878251,68,1016
https://openalex.org/A5057933943,58,2
https://openalex.org/A5081891032,48,2462
https://openalex.org/A5045146903,39,292
https://openalex.org/A5087034204,24,114
https://openalex.org/A5001216067,11,0
https://openalex.org/A5071971108,6,2
https://openalex.org/A5047251103,4,4
https://openalex.org/A5013528077,3,1
https://openalex.org/A5085046302,3,20
https://openalex.org/A5010581224,2,0
https://openalex.org/A5048806305,2,6
https://openalex.org/A5053992113,2,0
https://openalex.org/A5071380908,2,0
https://openalex.org/A5073201210,2,1
https://openalex.org/A5081696584,2,0
https://openalex.org/A5001638229,1,0
https://openalex.org/A5002322271,1,0
https://openalex.org/A5012200931,1,0
https://openalex.org/A5031590818,1,1
https://openalex.org/A5033755013,1,0
https://openalex.org/A5034577151,1,0
https://openalex.org/A5036190549,1,0
https://openalex.org/A5036813698,1,0
https://openalex.org/A5037270039,1,0
https://openalex.org/A5037613921,1,0
https://openalex.org/A5037872415,1,0
https://openalex.org/A5037999405,1,12
https://openalex.org/A5041422611,1,0
https://openalex.org/A5043762451,1,0
https://openalex.org/A5047799358,1,0
https://openalex.org/A5048633943,1,0
https://openalex.org/A5053468820,1,0
https://openalex.org/A5054213748,1,0
https://openalex.org/A5055034905,1,0
https://openalex.org/A5059348854,1,0
https://openalex.org/A5066630457,1,0
https://openalex.org/A5067324746,1,2
https://openalex.org/A5069429470,1,18
https://openalex.org/A5069719947,1,0
https://openalex.org/A5079284796,1,0
https://openalex.org/A5079370050,1,0
https://openalex.org/A5084754672,1,0
https://openalex.org/A5089024379,1,0
https://openalex.org/A5090910472,1,0
https://openalex.org/A5091582625,1,0
https://openalex.org/A5042692933,331,20628
https://openalex.org/A5045244129,320,3100
https://openalex.org/A5025897422,252,4834
https://openalex.org/A5005853838,251,4609
https://openalex.org/A5021917052,238,14374
https://openalex.org/A5019315381,234,11548
https://openalex.org/A5061937018,230,3520
https://openalex.org/A5050983450,223,126
https://openalex.org/A5061723089,205,6660
https://openalex.org/A5036564685,200,8030
https://openalex.org/A5060565280,113,1036
https://openalex.org/A5017171868,96,1756
https://openalex.org/A5009026866,95,35
https://openalex.org/A5003784680,88,2159
https://openalex.org/A5041859356,82,30
https://openalex.org/A5087877729,71,22
https://openalex.org/A5012043045,47,161
https://openalex.org/A5053249848,32,43
https://openalex.org/A5042098668,26,169
https://openalex.org/A5083805813,26,993
https://openalex.org/A5043585268,14,11
https://openalex.org/A5041759414,13,0
https://openalex.org/A5007569597,11,125
https://openalex.org/A5048171250,11,4
https://openalex.org/A5024016192,6,0
https://openalex.org/A5071948974,6,0
https://openalex.org/A5085469656,5,32
https://openalex.org/A5026185237,4,23
https://openalex.org/A5029088196,4,0
https://openalex.org/A5050890909,3,8
https://openalex.org/A5056623305,3,0
https://openalex.org/A5016391762,2,0
https://openalex.org/A5025574930,2,0
https://openalex.org/A5071997577,2,0
https://openalex.org/A5005125227,1,0
https://openalex.org/A5007368780,1,0
https://openalex.org/A5012927307,1,0
https://openalex.org/A5015874704,1,0
https://openalex.org/A5022477408,1,0
https://openalex.org/A5022551575,1,0
https://openalex.org/A5024108104,1,0
https://openalex.org/A5026916550,1,0
https://openalex.org/A5037994571,1,0
https://openalex.org/A5056350198,1,0
https://openalex.org/A5058456309,1,0
https://openalex.org/A5064510765,1,0
https://openalex.org/A5066981790,1,0
https://openalex.org/A5070914920,1,0
https://openalex.org/A5071732541,1,0
https://openalex.org/A5092696695,1,0
https://openalex.org/A5035292815,858,33141
https://openalex.org/A5045191723,419,9220
https://openalex.org/A5046577156,304,2358
https://openalex.org/A5042873105,273,876
https://openalex.org/A5008665424,270,983
https://openalex.org/A5051025031,244,8105
https://openalex.org/A5018029462,199,2452
https://openalex.org/A5021862442,196,5763
https://openalex.org/A5088923609,195,3668
https://openalex.org/A5063020740,189,3384
https://openalex.org/A5040093011,178,6414
https://openalex.org/A5026155219,175,968
https://openalex.org/A5042451422,170,2636
https://openalex.org/A5027011464,155,395
https://openalex.org/A5036973759,147,1522
https://openalex.org/A5022698323,129,2400
https://openalex.org/A5053542635,111,10214
https://openalex.org/A5019075252,65,76
https://openalex.org/A5032669524,61,60
https://openalex.org/A5025462772,46,1
https://openalex.org/A5067098754,45,278
https://openalex.org/A5005411687,43,1778
https://openalex.org/A5027505882,40,394
https://openalex.org/A5032675999,39,1227
https://openalex.org/A5044225950,27,52
https://openalex.org/A5054200220,20,693
https://openalex.org/A5057976679,16,26
https://openalex.org/A5028584654,15,34
https://openalex.org/A5012970551,12,2
https://openalex.org/A5090492726,9,89
https://openalex.org/A5004306658,6,1
https://openalex.org/A5010690931,3,0
https://openalex.org/A5030251678,3,2
https://openalex.org/A5013739093,2,0
https://openalex.org/A5046955928,2,0
https://openalex.org/A5081116428,2,45
https://openalex.org/A5081426663,2,0
https://openalex.org/A5091563316,2,0
https://openalex.org/A5002169842,1,0
https://openalex.org/A5010712063,1,0
https://openalex.org/A5012262412,1,0
https://openalex.org/A5017973563,1,0
https://openalex.org/A5019553370,1,1
https://openalex.org/A5020941724,1,0
https://openalex.org/A5047692348,1,0
https://openalex.org/A5054852357,1,0
https://openalex.org/A5060808397,1,0
https://openalex.org/A5064030980,1,8
https://openalex.org/A5065269566,1,0
https://openalex.org/A5088551682,1,0
https://openalex.org/A5074386778,442,17300
https://openalex.org/A5008602701,333,25859
https://openalex.org/A5084987681,214,5490
https://openalex.org/A5058122280,186,2752
https://openalex.org/A5000710216,185,321
https://openalex.org/A5030651554,175,1757
https://openalex.org/A5089638702,174,6382
https://openalex.org/A5087730369,145,2726
https://openalex.org/A5059743773,120,1180
https://openalex.org/A5010462929,76,75
https://openalex.org/A5026465006,75,23
https://openalex.org/A5008644708,73,783
https://openalex.org/A5021520721,69,5056
https://openalex.org/A5038605718,68,3933
https://openalex.org/A5067593501,66,719
https://openalex.org/A5054173823,65,1191
https://openalex.org/A5004757269,64,7
https://openalex.org/A5079127577,64,1029
https://openalex.org/A5053797517,63,12
https://openalex.org/A5043964875,60,85
https://openalex.org/A5066374590,55,184
https://openalex.org/A5078369512,51,2
https://openalex.org/A5083521719,49,1071
https://openalex.org/A5049603647,42,934
https://openalex.org/A5079914798,39,66
https://openalex.org/A5050931151,32,6
https://openalex.org/A5068291959,32,12
https://openalex.org/A5059763171,15,45
https://openalex.org/A5032613567,11,3
https://openalex.org/A5055700277,11,1
https://openalex.org/A5039352598,8,2
https://openalex.org/A5053514691,7,1
https://openalex.org/A5072321833,7,10
https://openalex.org/A5033625444,4,10
https://openalex.org/A5011067691,3,0
https://openalex.org/A5056969913,2,0
https://openalex.org/A5085267499,2,0
https://openalex.org/A5000273641,1,0
https://openalex.org/A5002649842,1,0
https://openalex.org/A5011956135,1,1
https://openalex.org/A5013066946,1,0
https://openalex.org/A5022203976,1,14
https://openalex.org/A5025274236,1,0
https://openalex.org/A5026748155,1,0
https://openalex.org/A5034610585,1,0
https://openalex.org/A5050766836,1,0
https://openalex.org/A5068312897,1,0
https://openalex.org/A5076611836,1,0
https://openalex.org/A5087758896,1,0
https://openalex.org/A5089996528,1,0
https://openalex.org/A5021713507,925,251
https://openalex.org/A5015149061,481,18463
https://openalex.org/A5080105484,385,23218
https://openalex.org/A5045103912,249,10022
https://openalex.org/A5084348015,220,4518
https://openalex.org/A5019814633,218,7797
https://openalex.org/A5051758577,170,1715
https://openalex.org/A5040591913,165,4120
https://openalex.org/A5088430839,158,3674
https://openalex.org/A5030597235,151,7385
https://openalex.org/A5020589215,146,2
https://openalex.org/A5047337772,141,2160
https://openalex.org/A5077171897,121,2758
https://openalex.org/A5073250898,118,25
https://openalex.org/A5071814545,110,8420
https://openalex.org/A5047406258,90,1392
https://openalex.org/A5029022908,79,56
https://openalex.org/A5029904996,70,597
https://openalex.org/A5044769485,39,0
https://openalex.org/A5001717720,36,38
https://openalex.org/A5014781777,33,12
https://openalex.org/A5018647396,26,43
https://openalex.org/A5026934212,26,101
https://openalex.org/A5013159517,18,71
https://openalex.org/A5088490836,9,4
https://openalex.org/A5057751455,6,4
https://openalex.org/A5093340279,6,0
https://openalex.org/A5085216859,5,2
https://openalex.org/A5088174965,5,0
https://openalex.org/A5044184787,4,48
https://openalex.org/A5005878855,3,20
https://openalex.org/A5024273201,3,0
https://openalex.org/A5045272610,3,27
https://openalex.org/A5061710966,3,0
https://openalex.org/A5068263873,3,0
https://openalex.org/A5079500116,3,3
https://openalex.org/A5089286732,3,0
https://openalex.org/A5002230158,2,73
https://openalex.org/A5005281790,2,0
https://openalex.org/A5008012313,1,0
https://openalex.org/A5022021467,1,0
https://openalex.org/A5025384342,1,0
https://openalex.org/A5027546319,1,0
https://openalex.org/A5027697193,1,0
https://openalex.org/A5029209208,1,0
https://openalex.org/A5031632800,1,0
https://openalex.org/A5035948061,1,0
https://openalex.org/A5059699626,1,0
https://openalex.org/A5076827369,1,4
https://openalex.org/A5082441549,1,0
https://openalex.org/A5003165878,427,5969
https://openalex.org/A5023499451,404,11604
https://openalex.org/A5041102285,356,5743
https://openalex.org/A5029123069,312,4838
https://openalex.org/A5037310619,268,6516
https://openalex.org/A5024840583,260,1549
https://openalex.org/A5045353714,253,10954
https://openalex.org/A5008368327,239,2280
https://openalex.org/A5031126047,228,2336
https://openalex.org/A5059722863,191,7168
https://openalex.org/A5069486137,188,3999
https://openalex.org/A5068855020,186,2362
https://openalex.org/A5015901793,171,3477
https://openalex.org/A5003155107,159,612
https://openalex.org/A5004565897,152,1003
https://openalex.org/A5022570011,103,936
https://openalex.org/A5050650394,89,21
https://openalex.org/A5050769878,81,409
https://openalex.org/A5060721437,76,2492
https://openalex.org/A5026267851,74,931
https://openalex.org/A5078347588,73,400
https://openalex.org/A5021528066,72,941
https://openalex.org/A5025969938,61,1253
https://openalex.org/A5042243171,61,267
https://openalex.org/A5051737664,59,2120
https://openalex.org/A5012450370,57,11
https://openalex.org/A5078861996,47,582
https://openalex.org/A5031340265,45,6
https://openalex.org/A5064557085,36,30
https://openalex.org/A5009829320,35,88
https://openalex.org/A5069660027,33,581
https://openalex.org/A5007323359,25,345
https://openalex.org/A5005360492,21,45
https://openalex.org/A5048353766,19,403
https://openalex.org/A5026674694,16,6
https://openalex.org/A5011444998,11,184
https://openalex.org/A5055914665,11,0
https://openalex.org/A5071470603,11,0
https://openalex.org/A5042625532,9,118
https://openalex.org/A5063552431,9,280
https://openalex.org/A5014029824,7,0
https://openalex.org/A5031511726,7,1
https://openalex.org/A5085053862,7,6
https://openalex.org/A5041930157,5,0
https://openalex.org/A5045794650,4,2
https://openalex.org/A5055119367,3,142
https://openalex.org/A5004775444,2,0
https://openalex.org/A5053551245,2,6
https://openalex.org/A5060089492,2,0
https://openalex.org/A5044280058,1,1
https://openalex.org/A5055761106,592,15297
https://openalex.org/A5002089185,540,18420
https://openalex.org/A5029714221,367,3360
https://openalex.org/A5062087093,281,541
https://openalex.org/A5058034353,218,308
https://openalex.org/A5005650844,177,431
https://openalex.org/A5048476813,172,1166
https://openalex.org/A5035148419,148,1174
https://openalex.org/A5057520711,116,1875
https://openalex.org/A5035408908,107,43
https://openalex.org/A5074119588,107,92
https://openalex.org/A5004271987,92,40
https://openalex.org/A5064173264,83,406
https://openalex.org/A5080161177,82,846
https://openalex.org/A5016726343,64,711
https://openalex.org/A5045431319,51,3169
https://openalex.org/A5071641814,46,13
https://openalex.org/A5073642278,44,73
https://openalex.org/A5011663422,43,13
https://openalex.org/A5068376963,41,458
https://openalex.org/A5040452995,39,256
https://openalex.org/A5065088315,39,80
https://openalex.org/A5067770886,28,921
https://openalex.org/A5028254753,20,74
https://openalex.org/A5075023015,20,82
https://openalex.org/A5010574038,19,230
https://openalex.org/A5003553266,16,92
https://openalex.org/A5024333950,13,2
https://openalex.org/A5022962938,11,12
https://openalex.org/A5034328955,9,1
https://openalex.org/A5052612377,9,50
https://openalex.org/A5049664517,7,43
https://openalex.org/A5072426910,6,47
https://openalex.org/A5003384455,4,2
https://openalex.org/A5013026769,3,0
https://openalex.org/A5024286360,3,60
https://openalex.org/A5052737164,3,0
https://openalex.org/A5001123162,2,1
https://openalex.org/A5019280868,2,5
https://openalex.org/A5019429217,2,8
https://openalex.org/A5038733757,2,5
https://openalex.org/A5047758072,2,0
https://openalex.org/A5057520508,2,0
https://openalex.org/A5075137480,2,0
https://openalex.org/A5065750290,1,0
https://openalex.org/A5082430438,1,19
https://openalex.org/A5092589745,1,1
https://openalex.org/A5093408022,1,0
https://openalex.org/A5039336890,238,3432
https://openalex.org/A5073202842,171,3571
https://openalex.org/A5061206904,153,2611
https://openalex.org/A5044860343,124,2260
https://openalex.org/A5001133626,122,4119
https://openalex.org/A5090226075,102,402
https://openalex.org/A5091430804,102,283
https://openalex.org/A5012655887,70,611
https://openalex.org/A5064886126,57,3
https://openalex.org/A5011789701,46,2003
https://openalex.org/A5064120134,40,365
https://openalex.org/A5016988684,39,8
https://openalex.org/A5061138994,33,15
https://openalex.org/A5001790094,15,65
https://openalex.org/A5019209944,14,148
https://openalex.org/A5004252632,13,0
https://openalex.org/A5011445322,13,1
https://openalex.org/A5041310495,13,4
https://openalex.org/A5092776942,11,0
https://openalex.org/A5014685472,5,0
https://openalex.org/A5066277382,5,0
https://openalex.org/A5038896678,4,1
https://openalex.org/A5042926635,4,0
https://openalex.org/A5012375157,3,11
https://openalex.org/A5084472387,3,342
https://openalex.org/A5000071866,2,79
https://openalex.org/A5002788462,2,0
https://openalex.org/A5083499690,2,0
https://openalex.org/A5017178343,1,0
https://openalex.org/A5053963203,1,0
https://openalex.org/A5062383142,1,0
https://openalex.org/A5063737115,1,0
https://openalex.org/A5092282019,1,0
https://openalex.org/A5092283580,1,0
https://openalex.org/A5092286636,1,0
https://openalex.org/A5092286813,1,0
https://openalex.org/A5092287681,1,0
https://openalex.org/A5092288347,1,0
https://openalex.org/A5092288549,1,0
https://openalex.org/A5092289091,1,0
https://openalex.org/A5092289219,1,0
https://openalex.org/A5092289302,1,0
https://openalex.org/A5092289764,1,0
https://openalex.org/A5092291024,1,0
https://openalex.org/A5092293048,1,1
https://openalex.org/A5092293991,1,0
https://openalex.org/A5092538675,1,0
https://openalex.org/A5092538676,1,0
https://openalex.org/A5092541559,1,0
https://openalex.org/A5092541989,1,0
https://openalex.org/A5047002646,352,11839
https://openalex.org/A5030808557,346,11789
https://openalex.org/A5071030647,314,10104
https://openalex.org/A5011171062,226,113
